2019-02-14 10:10:06,b'RT @Burzumel1: #Peculium AIEVE #Roadmap Update - Live #AMA!!\n\n \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/L6foMnJ5j7\n\n#pcl #aieve #crypto #update #eth #btc #AI #Machin\xe2\x80\xa6'
2019-02-14 10:10:05,b'RT @Burzumel1: #Peculium AIEVE #Roadmap Update - Live #AMA!!\n\n \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/L6foMnJ5j7\n\n#pcl #aieve #crypto #update #eth #btc #AI #Machin\xe2\x80\xa6'
2019-02-14 10:10:05,"b""RT @droneii: 'Mobilicom wins $1.2 million grant to develop AI-based technology to mitigate cyber attacks'\nhttps://t.co/ZJidXpr04f via @geow\xe2\x80\xa6"""
2019-02-14 10:10:05,"b'RT @abunchofdata: Cradlepoint\xe2\x80\x99s Elastic Edge provides blueprint for secure, scalable and costeffective 4G and 5G networks for IoT https://t\xe2\x80\xa6'"
2019-02-14 10:10:04,b'RT @alvinfoo: 14 technologies of next decade:\n\n#AI #IoT #blockchain #AutonomousVehicles #robotics #VR #AR #quantumcomputing #5G #VoiceFirst\xe2\x80\xa6'
2019-02-14 10:10:02,b'#crypto #thieves #stole #tl #13 #million using #pubg in #turkey \n#ethereum #ripple #ripplenews #trx #altcoins\xe2\x80\xa6 https://t.co/TnMLjAU4cq'
2019-02-14 10:10:02,b'RT @aconnectEffect: AI #projects could #influence and perhaps enhance the role of the #pharma industry to advance #healthcare #digitalhealt\xe2\x80\xa6'
2019-02-14 10:10:02,b'RT @Ronald_vanLoon: The #Robot that teaches kids to code\nvia @futurism |\n\n#AI #ArtificialIntelligence #MachineLearning #ML #DeepLearning #D\xe2\x80\xa6'
2019-02-14 10:10:01,b'RT @chatamosays: 5 big chatbot trends to look out for 2018 https://t.co/2q7Vi53RfP #chatbots #bots #AI'
2019-02-14 10:10:00,b'#makemytrip Retail Vs corporate pricing shws #MMT is looting corporate #clients.\n#business #MeToo #Jobs #WWE #RAW\xe2\x80\xa6 https://t.co/2hKKxqGUet'
2019-02-14 10:09:53,b'RT @sallyeaves: Excellent read - Insightful #research from @Genpact mapping the progress and challenges of #AI adoption \xf0\x9f\x8c\x8e https://t.co/oBGY\xe2\x80\xa6'
2019-02-14 10:09:51,b'\xe2\x80\x9cIt is unhelpful to think the future of work in terms of jobs as it will change the tasks and activities!\xe2\x80\x9d\xe2\x80\xa6 https://t.co/shhcBp1nkz'
2019-02-14 10:09:48,b'Canadian #AI firm to make #Leeds its #UK headquarters https://t.co/TJngau6cCi'
2019-02-14 10:09:46,"b'FORBES about upcoming @OdysseyHack Hackathon, April 11-15, The Netherlands. Comments from Dutch State Secretary\xe2\x80\xa6 https://t.co/VdsddZRAPe'"
2019-02-14 10:09:43,b'#Peculium AIEVE #Roadmap Update - Live #AMA!!\n\n \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/L6foMnJ5j7\n\n#pcl #aieve #crypto #update #eth #btc\xe2\x80\xa6 https://t.co/UhGGxvQTyJ'
2019-02-14 10:09:43,"b""Happy Valentine's Day! Imagine Valentine's Day in the distant future. For example, how could #AI enhance our\xe2\x80\xa6 https://t.co/OkqK4AazIN"""
2019-02-14 10:09:41,b'What lies beyond the horizon? Things that will affect our lives for sure\xf0\x9f\x91\x80\n#AI #artificialintelligence #iot #nlg\xe2\x80\xa6 https://t.co/HGMO6OsIPN'
2019-02-14 10:09:41,b'Excited to welcome #AIsummit as a Gold Sponsor together with our partner @IPsoft! Organised by @iQuestevents and\xe2\x80\xa6 https://t.co/aXHGFrFMuz'
2019-02-14 10:09:39,"b'RT @SwissCognitive: \xe2\x80\x9cIn the age of #DigitalTransformation, organizations need to adjust and #innovate to stay competitive... And people nee\xe2\x80\xa6'"
2019-02-14 10:09:34,"b'RT @nokianetworks: Could you benefit from advanced insights on aggressive driving, inadequate road conditions or dangerous junctions to mak\xe2\x80\xa6'"
2019-02-14 10:09:33,"b'RT @Microsoft: ""Microsoft is making things happen at a clip that\xe2\x80\x99s only accelerating.""\n\n@FastCompany explores how we\'re turning #AI innovat\xe2\x80\xa6'"
2019-02-14 10:09:27,"b'The human possibilities of technology, in particular #AI are enormous. Here\xe2\x80\x99s the latest innovation from\xe2\x80\xa6 https://t.co/B4eKosQtEA'"
2019-02-14 10:09:22,b'Why designing for accessibility in e-learning matters https://t.co/4dhkG6k4n0 #elearning #edtech #ar #ai #classroom\xe2\x80\xa6 https://t.co/Ex14jmWack'
2019-02-14 10:09:13,"b'Will #AI take over the world of work? How will it impact jobs, education and skills? Listen to our podcast episode\xe2\x80\xa6 https://t.co/ut5VPRKYhJ'"
2019-02-14 10:09:11,b'RT @CaribThompson: Helpful distinction @danielsusskind makes with 1st wave (1980s) and 2nd wave #automation The 1st was an attempt to copy\xe2\x80\xa6'
2019-02-14 10:09:11,"b""RT @UserExperienceU: #Divergent #digital #agenda post-smartphones #Huawei I'm writing this from the Mobile World Congress in Barcelona as a\xe2\x80\xa6"""
2019-02-14 10:09:07,"b'Cradlepoint\xe2\x80\x99s Elastic Edge provides blueprint for secure, scalable and costeffective 4G and 5G networks for IoT\xe2\x80\xa6 https://t.co/nAeHIc19TJ'"
2019-02-14 10:09:06,b'Our latest blog post touches on the key to understanding your audience. Visit our website to check it out\xe2\x80\xa6 https://t.co/FFrg8AXKYd'
2019-02-14 10:09:05,"b'RT @HKW_Berlin: \xe2\x80\x9cWe are in a contest of meaning. Who decides what we are seeing, has the power.\xe2\x80\x9c @katecrawford &amp; @trevorpaglen talked about\xe2\x80\xa6'"
2019-02-14 10:08:59,b'#AI #chatbot will help displaced people access education online https://t.co/gY0pK9p2B2 via @IrishTimes #chatbots #ychatbot #yvlcb'
2019-02-14 10:08:58,"b'Be nice if someone gave me a DNA test before telling me what I am, and enforcing their education on to me about wha\xe2\x80\xa6 https://t.co/gK1MXKPJGl'"
2019-02-14 10:08:57,"b'RT @saq3: I see #AI playing major role in diagnostics &amp; reading X-RAY , MRI reports, interpreting &amp; prescribing next course of actions - th\xe2\x80\xa6'"
2019-02-14 10:08:53,"b'RT @IBMWatson: ""There\xe2\x80\x99s no AI without IA \xe2\x80\x93 information architecture. Every client has to go along the journey of the #AI ladder, from how y\xe2\x80\xa6'"
2019-02-14 10:08:48,b'RT @xorlogics: The \xf0\x9f\x94\x9d 10 #digital forces shaping #FinServ #Banks \n#DigitalTransformation #AI #Blockchain #IoT #4IR \n\nhttps://t.co/MBZxPfpA0f\xe2\x80\xa6'
2019-02-14 10:08:47,"b'RT @HKW_Berlin: \xe2\x80\x9cWe are in a contest of meaning. Who decides what we are seeing, has the power.\xe2\x80\x9c @katecrawford &amp; @trevorpaglen talked about\xe2\x80\xa6'"
2019-02-14 10:08:42,"b""RT @kimberl87759219: Apple and IBM CEOs join Trump's advisory board to make sure AI doesn't kill jobs #AI #IoT CC @MikeQuindazzi https://t.\xe2\x80\xa6"""
2019-02-14 10:08:31,"b""RT @peltarion_ai: We're very excited to announce our US$ 20M series A financing, led by Euclidean Capital. They are joining our existing in\xe2\x80\xa6"""
2019-02-14 10:08:29,b'RT @Sairee: How #AI is shaping up #womensinternet \n\nMy colleagues @MerrilD\n@hindupuravinash bring you the #SHEROES way \n\n\xf0\x9f\x92\x9c\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 \nhttps://t.co\xe2\x80\xa6'
2019-02-14 10:08:28,b'The #Robot that teaches kids to code\nvia futurism |\n\n#AI #ArtificialIntelligence #MachineLearning #ML #DeepLearning\xe2\x80\xa6 https://t.co/dbcUyE5yCB'
2019-02-14 10:08:27,b'RT @gp_pulipaka: The Quality South Asia [The Hundred-Page Machine Learning Book] Released. #BigData #Analytics #MachineLearning #DataScienc\xe2\x80\xa6'
2019-02-14 10:08:26,b'RT @Numii_IoT: Visit around Campus de THALES #Bordeaux \xe2\x80\x8b \xf0\x9f\x8f\xab\nLearn more at https://t.co/zFFTGBzvbe\nFor the #IALoveYou by @DigitAqui &amp; @Aerosp\xe2\x80\xa6'
2019-02-14 10:08:25,"b'Ready for Chatbots, Healthcare Marketers?\nFull Report @ https://t.co/EiR5lGrfP9\n#healthcare #ehealth #mhealth #AI\xe2\x80\xa6 https://t.co/LGdgYS6CAN'"
2019-02-14 10:08:24,"b""RT @claudiomkd: RT Ronald_vanLoon: Valeo's tech makes your trailer 'invisible\nby gigadgets_ |\n\n#InternetOfThings #IoT #SmartCar #Autonomous\xe2\x80\xa6"""
2019-02-14 10:08:15,"b'RT @girardmaxime33: RT helene_wpli: By 2030 #AI aims to add $16 trillion \xf0\x9f\x8c\x8e#economy -&gt; #futureofwork https://t.co/avru9fxfdO""&gt;https://t.co/a\xe2\x80\xa6'"
2019-02-14 10:08:08,"b""Apple and IBM CEOs join Trump's advisory board to make sure AI doesn't kill jobs #AI #IoT CC @MikeQuindazzi\xe2\x80\xa6 https://t.co/5P1RYzsOlX"""
2019-02-14 10:08:06,b'RT @kashthefuturist: #AugmentedReality Navigation is coming soon\n\n#AI #IoT #digital #Robotics #Robot #DigitalTransformation #future #techno\xe2\x80\xa6'
2019-02-14 10:08:06,b'RT @gp_pulipaka: Ansible is a Radically Simple IT Automation Platform. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Py\xe2\x80\xa6'
2019-02-14 10:08:04,"b""We're very excited to announce our US$ 20M series A financing, led by Euclidean Capital. They are joining our exist\xe2\x80\xa6 https://t.co/IqiS6AdkHg"""
2019-02-14 10:08:01,b'Visit around Campus de THALES #Bordeaux \xe2\x80\x8b \xf0\x9f\x8f\xab\nLearn more at https://t.co/zFFTGBzvbe\nFor the #IALoveYou by @DigitAqui\xe2\x80\xa6 https://t.co/054pxPIgA2'
2019-02-14 10:08:01,"b'""AI in HR: how it could help and what you need to be doing""\n#AI #HRM #DigitalWork\nhttps://t.co/ffPvGMO8ov https://t.co/W4ye6H2Ubj'"
2019-02-14 10:08:01,"b""RT @akashbanerjee: Sorry @AbhinandanSekhr ... This matching algorithm is BI powered. #BhaktiIntelligence is more advanced than #AI \xf0\x9f\x99\x84\xf0\x9f\x98\xb2\nThat'\xe2\x80\xa6"""
2019-02-14 10:08:01,"b""Happy Valentine's Day everyone! Any plans for today? #weather #AI #love #app https://t.co/fYby4zdfxM"""
2019-02-14 10:07:58,b'RT @BradSmi: We live at a time when we must stay true to timeless values as we advance new technology. I spent the afternoon at the Vatican\xe2\x80\xa6'
2019-02-14 10:07:54,"b'RT @evopricing: #Pricing #algorithms are terrible for #consumers. Researchers say the #AI can unwittingly learn to collude, drive #prices u\xe2\x80\xa6'"
2019-02-14 10:07:47,b'RT @stratorob: Thank you my heros: Digitalscoutings Top 100 Digital Influencer is released. Thanks and congratulations to:\n\n@shellykramer @\xe2\x80\xa6'
2019-02-14 10:07:47,b'RT @TrinusOfficial: Five Major #AI Trends to Watch in the Years Ahead [Infographic] - https://t.co/6Ew2E3IUGc\n\nvia @SSI_Innovations\n\n#ML #m\xe2\x80\xa6'
2019-02-14 10:07:46,"b""RT @ImMBM: The Future of Intelligent Economies by @Microsoft &amp; @TheEIU \n\nA look at #ArtificialIntelligence's impact on society &amp; business a\xe2\x80\xa6"""
2019-02-14 10:07:46,"b'RT @Oracle: EY\xe2\x80\x99s Global AI Leader, Cathy Cobey, says we should seize the opportunities #AI offers by trusting it more. Watch the video.'"
2019-02-14 10:07:31,b'RT @CogNeed: Neuroscientists Have Converted Brain Waves Into Verbal Speech - https://t.co/yD66C1sSlg via @SmithsonianMag\n\n#NeuralNetworks #\xe2\x80\xa6'
2019-02-14 10:07:31,b'RT @erikbryn: Roses are red\nViolets are blue\nML\xe2\x80\x99s probably biased\nBut less so than you \n\n#Machinelearning #algorithmicbias\n#AI #2MA'
2019-02-14 10:07:27,b'Helpful distinction @danielsusskind makes with 1st wave (1980s) and 2nd wave #automation The 1st was an attempt to\xe2\x80\xa6 https://t.co/mDTSIklX0g'
2019-02-14 10:07:27,b'RT @nokia: We launch Cognitive Collaboration Hubs to help operators design #5G networks and create #AI-enabled use cases. https://t.co/GBfC\xe2\x80\xa6'
2019-02-14 10:07:22,"b'RT @evopricing: #Pricing #algorithms are terrible for #consumers. Researchers say the #AI can unwittingly learn to collude, drive #prices u\xe2\x80\xa6'"
2019-02-14 10:07:20,b'RT @futuremediafbk: Trends 2019: #ArtificialIntelligence goes mainstream https://t.co/WGTaVbxCU8 #AI #MachineLearning #FutureOfWork #deeple\xe2\x80\xa6'
2019-02-14 10:07:19,b'RT @chboursin: 7 amazing ways #AI is transforming #Healthcare &gt;&gt;&gt; @wef via @MikeQuindazzi &gt;&gt;&gt; #IoT #FutureofWork #MachineLearning #Wearable\xe2\x80\xa6'
2019-02-14 10:07:15,b'RT @BigData_Joe: #CyberSecurity Expert Shortage [#infographic] \n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigData #T\xe2\x80\xa6'
2019-02-14 10:07:07,b'RT @Fisher85M: Three levels of #blockchain! {Infographic}\n\n[@Jacburns_Comext] MT\n#Fintech #AI #IoT #Bigdata #dataviz #SaaS #SMM @Fisher85M\xe2\x80\xa6'
2019-02-14 10:07:06,"b'RT @tweets_by_amit: Firms are harnessing #AI, #bigdata &amp; their #algorithms to make millions of decisions faster &amp; better. Get insights from\xe2\x80\xa6'"
2019-02-14 10:07:05,b'Neuroscientists Have Converted Brain Waves Into Verbal Speech - https://t.co/yD66C1sSlg via @SmithsonianMag\xe2\x80\xa6 https://t.co/WKFuI9NiXM'
2019-02-14 10:07:02,b'RT @JuneLau1: Excited to see how our healthcare organisations can take the opportunity to really transform the way they work and deliver pa\xe2\x80\xa6'
2019-02-14 10:07:00,b'RT @ClareSharesour1: Bringing Banking and Finance Into an AI-Driven Future https://t.co/zxyEq8V5v4 via @IntBanker #fintech #banking #artifi\xe2\x80\xa6'
2019-02-14 10:06:57,"b""ALL isn't sci-fi. It's sinister. It's present and you're accounted for. Don't you dare disconnect. But then, there\xe2\x80\xa6 https://t.co/nmrCxqyMAW"""
2019-02-14 10:06:52,b'RT @ipfconline1: Successful #AI Implementation Starts With People\n\nhttps://t.co/BsA2qL0QAB by @Carrie_R_Duarte  v/ @CLOmedia  \n#DigitalTran\xe2\x80\xa6'
2019-02-14 10:06:50,b'RT @marcusborba: Now you can travel untethered to the limitations of language barrier! via @futurism \n\n#ArtificialIntelligence #Wearables #\xe2\x80\xa6'
2019-02-14 10:06:48,"b""RT @HarbRimah: 4 ways #AI is tackling the world's biggest problems &gt;&gt; @wef via @MikeQuindazzi &gt;&gt; #Robots #MachineLearning #DeepLearning #He\xe2\x80\xa6"""
2019-02-14 10:06:47,b'RT @GCPanel: 21 CFR PART 11: Complete Manual for Compliance Success https://t.co/uJhnILy2e5\n#MI #ML #AI #IoT #Marketing #DataScience #Start\xe2\x80\xa6'
2019-02-14 10:06:46,b'RT @iamjony94: Sprout Social Data Report: Social Advertising https://t.co/AeScPMKwYh #socialmedia #socialmediamarketing #digitalmarketing #\xe2\x80\xa6'
2019-02-14 10:06:40,b'A new clothing shopping experience powered by @watiz_startup \n#AI #imageprocessing #marketing #ecommerce https://t.co/TBRRXSwPse'
2019-02-14 10:06:40,"b'RT @AnalyticsFr: via @RichardEudes - The Secret to Mastering ML https://t.co/PmvLSJZIey #ai, #analytics, #bigdata, #deeplearning, #fintech,\xe2\x80\xa6'"
2019-02-14 10:06:38,"b'The latest The cloud computing, cloud, digital Daily! https://t.co/uaPd1htdD7 Thanks to @dondrwdrw #digitaltransformation #ai'"
2019-02-14 10:06:38,"b""RT @nokia: We're delighted to be shortlisted for @GSMA Global Mobile #GLOMO Awards 2019 for Best Mobile Innovation for #SmartCities with @n\xe2\x80\xa6"""
2019-02-14 10:06:38,b'RT @rajat_shrimal: #NeuralNetworks: How Do Robots Teach Themselves?\n\n#Robotics #ArtificialIntelligence #AI #Automation #technology via @raj\xe2\x80\xa6'
2019-02-14 10:06:35,b'RT @EricssonMEA: Rewrite the rules and push the boundaries of network operations with our @Ericsson Operations Engine - one solution that c\xe2\x80\xa6'
2019-02-14 10:06:33,b'RT @HarbRimah: The potential of #AI in #healthcare is immense  \n\n#ArtificialIntelligence #DataScience #DeepLearning #MachineLearning #Healt\xe2\x80\xa6'
2019-02-14 10:06:27,b'21 CFR PART 11: Complete Manual for Compliance Success https://t.co/uJhnILy2e5\n#MI #ML #AI #IoT #Marketing\xe2\x80\xa6 https://t.co/qKAE0y8aC2'
2019-02-14 10:06:23,"b""RT @HarbRimah: 4 ways #AI is tackling the world's biggest problems &gt;&gt; @wef via @MikeQuindazzi &gt;&gt; #Robots #MachineLearning #DeepLearning #He\xe2\x80\xa6"""
2019-02-14 10:06:22,b'#blockchain and #AI for business explained... https://t.co/cPUcGMg3DT'
2019-02-14 10:06:10,"b""RT @stratorob: The latest Robin's #Insurtech Daily! https://t.co/oou5uTQeV5 #AI #Industry40  #BigData #IoT #machinelearning #Cloud #smartho\xe2\x80\xa6"""
2019-02-14 10:06:06,"b'RT @JamesHawyn: MT: @mikequindazzi\nCopy: @Antgrasso @Fisher85m\n\nIn a real-time survey, 76% said #AI is the #EmergingTech most likely to dis\xe2\x80\xa6'"
2019-02-14 10:06:05,"b'RT @WSWMUC: Quantum computing, not #AI, will define our #future\n\n@IBM @rwang0 @samlightstone @AmyxIoT @IIoT_World @DrJDrooghaag @mvollmer1\xe2\x80\xa6'"
2019-02-14 10:06:01,b'RT @5h15h: just tried out the Key Influencer #AI walkthrough in #PowerBI \nhttps://t.co/t7WpcSHygs .. love it.. thanks to the #PowerBI team\xe2\x80\xa6'
2019-02-14 10:06:01,b'RT @Julez_Norton: These robots weave giant towering cocoons using fibreglass thread #Robotics #AI #technology #ArtificialIntelligence @jule\xe2\x80\xa6'
2019-02-14 10:06:01,b'Content Curation and #SEO Optimization: we were listed as one of the amazing #WordPress plugins using #AI \xf0\x9f\xa4\x96\xe2\x80\xa6 https://t.co/nluqdDwCLm'
2019-02-14 10:05:57,b'RT @pierrepinna: Want to improve your #BusinessIntelligence &amp; #BigData skills?\n\xf0\x9f\x91\x87\nJust read this great reference book by @schmarzo one of th\xe2\x80\xa6'
